vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants	F1_man	F2_man	F3_man	plt_code	plt_stress	plt_word	t_man
UW	1	SCHOOL	297.0	796.9	2093.5	168.6	140.9	513.1	543.102	543.069	543.169	0.1	72	5	4	2	6	0			286.2	815.6	297.0	785.4	333.3	731.1	319.9	744.9	291.5	752.8	6		370	737	1890	72.5426	1	school	543.1259
AA	1	COT	847.6	1379.0	2488.6	118.4	124.8	474.9	561.091	561.031	561.211	0.18	5	1	4	1	6	0			805.0	1353.4	850.2	1380.0	859.8	1384.2	828.0	1365.6	754.6	1409.5	4		845	1368	2331	5.141	1	cot	561.1089
AO	1	CAUGHT	642.7	963.0	2707.6	58.1	66.2	431.5	561.967	561.9	562.101	0.201	53	1	4	1	6	0			619.2	978.6	645.9	964.2	663.4	978.5	683.0	1032.4	694.7	1138.6	5		658	972	2817	53.141	1	caught	561.9906
IH	1	DIFFERENTLY	431.8	1620.2	2649.4	250.0	321.2	599.8	568.639	568.616	568.685	0.069	1	3	2	1	3	2			461.2	1523.8	435.1	1632.1	485.1	1721.9	503.0	1735.7	502.3	1711.8	5		486	1757	3033	1.32132	1	differently	568.663
AA	1	DON	823.9	1404.9	2746.7	214.1	174.0	990.3	570.454	570.354	570.655	0.301	5	4	4	2	3	0			861.4	1520.5	820.8	1400.2	802.5	1375.6	811.8	1367.9	813.8	1395.2	4		815	1378	2927	5.4423	1	don	570.5219
AO	1	DAWN	622.6	968.1	2469.9	89.0	110.5	1152.8	571.091	571.004	571.264	0.26	53	4	4	2	3	0			644.4	1101.5	620.2	961.3	607.3	919.7	586.3	911.0	604.4	1049.2	5		648	985	3578	53.4423	1	dawn	571.0989
IH	1	DIFFERENT	496.1	1817.8	2748.7	38.6	89.5	290.0	572.69	572.673	572.723	0.05	1	3	2	1	3	2			479.7	1823.1	496.1	1817.8	515.9	1801.1	528.5	1784.1	530.3	1779.0	5		522	1798	2679	1.32132	1	different	572.7071
AA	1	FATHER	775.6	1229.2	1452.2	59.8	81.4	1122.1	574.727	574.647	574.887	0.24	43	3	3	2	1	1			763.0	1192.1	775.5	1233.4	782.1	1255.1	763.6	1253.4	700.7	1271.5	6		802	1265	2533	43.33111	1	father	574.7598
AA	1	BOTHER	801.2	1275.1	3951.2	142.8	250.8	516.8	575.549	575.476	575.696	0.22	5	3	3	2	1	1			780.3	1275.5	795.7	1269.9	786.0	1270.5	780.2	1277.0	714.1	1270.7	3		763	1236	3204	5.33111	1	bother	575.5704
AY	1	RHYME	660.4	1290.2	2136.5	205.7	114.5	272.7	578.631	578.631	578.721	0.09	41	4	1	2	7	0		m	644.5	1331.1	620.5	1329.8	610.8	1364.5	517.7	1208.2	471.5	1018.3	6		628	1263	2077	41.4127	1	rhyme	578.6359
IH	1	NEARER	392.6	2036.1	3248.1	62.5	67.7	604.0	580.786	580.736	580.885	0.149	14	6	4	2	4	1			397.9	2043.4	392.5	2034.8	398.2	2067.9	418.3	1939.8	452.3	1813.5	4		396	2027	3256	14.60041	1	nearer	580.7997
IH	1	MIRROR	427.1	2014.0	2796.0	115.7	81.0	2326.0	581.612	581.575	581.686	0.111	14	6	4	2	2	1			421.4	1999.8	427.8	2012.0	436.2	1979.8	449.7	1934.5	463.1	1848.8	4		445	2002	2484	1.60021	1	mirror	581.6074
UW	1	FOOL	376.9	807.5	2031.0	136.0	229.6	966.2	586.928	586.842	587.101	0.259	72	5	4	2	1	0			359.4	685.6	376.2	800.5	373.2	692.4	362.1	696.3	387.2	693.5	6		367	669	2125	72.5421	1	fool	586.8937
IH	1	DIFFERENT	487.4	1774.7	2212.4	90.2	67.1	2279.8	589.634	589.617	589.667	0.05	1	3	2	1	3	2			478.6	1767.1	487.4	1774.7	503.7	1777.5	515.6	1769.9	526.3	1756.8	5		514	1786	2689	1.32132	1	different	589.643
AA	1	FARM	710.1	1134.5	2053.6	109.5	57.2	798.8	603.905	603.848	604.018	0.17	44	6	4	2	1	3			672.4	1083.0	712.0	1137.4	728.9	1171.2	707.9	1176.7	698.1	1201.9	6		778	1158	2484	44.6001	1	farm	603.908
AH	1	DUSK	637.4	1250.0	2519.7	61.7	85.0	337.8	604.788	604.738	604.887	0.149	6	3	4	1	3	3			592.4	1378.9	640.7	1241.8	656.6	1175.1	659.4	1152.5	653.0	1182.1	5		653	1193	2498	6.34133	1	dusk	604.8026
AA	1	SOCKS	791.5	1345.7	2645.1	107.1	109.3	638.5	606.678	606.618	606.798	0.18	5	1	6	1	3	3			750.1	1415.9	795.4	1341.1	813.7	1314.9	829.1	1344.4	818.2	1387.7	4		807	1307	2533	5.1613	1	socks	606.7029
AY	1	HIGHSCHOOL	888.2	1366.1	2623.3	228.4	184.2	450.6	608.832	608.823	608.952	0.129	47	3	4	1	0	4			792.8	1372.2	783.1	1500.1	732.3	1638.6	635.1	1810.8	532.2	1890.1	5		848	1521	3119	47.34201	1	highschool	608.861
OW	1	BOAT	541.3	1115.3	2143.5	66.3	111.4	239.1	609.932	609.922	610.132	0.21	62	1	4	1	1	0			525.6	1029.9	476.5	939.0	445.8	832.9	394.9	747.9	358.4	687.7	6		541	1047	2262	62.1411	1	boat	609.9593
AY	1	SLIDER	763.8	1392.3	2888.7	142.8	155.8	363.7	611.014	610.942	611.113	0.171	41	1	4	2	8	1			724.6	1197.8	756.2	1310.5	757.3	1498.6	699.7	1724.5	611.1	1853.6	4		710	1204	2903	41.14281	1	slider	610.9821
IH	1	SIX	496.0	1872.1	2768.1	76.1	74.7	423.8	611.986	611.963	612.033	0.07	1	1	6	1	3	3			479.6	1834.7	497.3	1875.8	503.5	1904.8	502.4	1927.7	490.2	1964.9	4		503	1881	2613	1.16133	1	six	611.992
AY	1	TIGER	678.4	1224.4	2521.2	271.2	250.4	696.8	612.971	612.963	613.083	0.12	41	1	6	2	3	1			644.5	1214.9	654.3	1269.4	650.1	1377.4	617.9	1518.9	564.1	1679.8	5		655	1261	2464	41.25231	1	tiger	613.0049
ER	1	BURN	523.2	1269.9	1551.1	108.1	109.4	95.7	614.242	614.149	614.428	0.279	94	4	4	2	1	0			550.8	1270.5	518.4	1269.4	504.7	1286.5	507.0	1318.1	526.2	1438.1	6		517	1273	1543	94.6001	1	burn	614.2456
AY	1	WRITING	612.2	1200.1	1819.8	54.5	87.0	75.0	615.234	615.198	615.338	0.14	47	1	4	1	7	1			608.9	1117.8	603.1	1357.4	548.6	1589.7	480.0	1798.3	451.5	1668.1	6		620	1208	1839	47.1417	1	writing	615.2342
OW	1	GO	521.1	1287.0	2127.5	53.2	95.6	311.6	616.312	616.279	616.599	0.32	63	0	0	0	6	0			551.2	1188.1	527.0	1108.9	490.8	1027.6	468.0	957.7	461.1	854.6	5		550	1169	2175	62.0006	1	go	616.3496
AO	1	STALKS	645.5	1030.5	1649.5	65.8	71.1	1740.5	617.768	617.698	617.909	0.211	53	1	6	1	3	3			630.2	1097.7	646.4	1021.2	642.3	986.2	673.8	1035.2	675.2	1139.0	6		651	1014	2406	53.1613	1	stalks	617.7841
IH	2	INVENTORY	478.6	1841.7	2712.6	501.8	1379.6	1031.4	620.017	619.987	620.077	0.09	1	4	4	2	0	5			707.3	1771.2	460.0	1850.2	448.3	2191.5	489.7	2102.3	493.2	1998.3	5		504	1999	2836	1.44205	1	inventory	620.0576
AO	1	INVENTORY	501.4	986.8	2003.1	76.3	81.1	99.0	620.414	620.368	620.507	0.139	64	6	4	2	3	1			509.6	1084.1	502.6	977.5	508.4	963.6	514.2	1012.0	510.1	1081.8	6		499	948	1991	54.60031	1	(inven)tory	620.4308
ER	1	FIRM	542.4	1194.3	1555.7	103.7	91.5	110.8	621.591	621.508	621.758	0.25	94	4	1	2	1	0			563.3	1180.1	539.4	1196.1	524.8	1226.7	525.1	1265.9	536.6	1263.7	6		529	1248	1537	94.6001	1	firm	621.6402
AY	1	SPIDER	768.0	1469.9	3163.0	282.2	792.4	1358.7	622.715	622.658	622.828	0.17	41	1	4	2	1	1			730.6	1679.7	758.1	1397.6	673.0	1471.8	558.0	1742.9	482.7	1864.0	4		637	1014	2203	41.14211	1	spider	622.6915
EH	1	DESK	643.0	1657.7	3022.5	96.3	149.0	525.9	624.045	623.995	624.145	0.15	2	3	4	1	3	3			606.1	1711.9	647.0	1650.9	684.2	1595.2	686.6	1594.9	657.0	1591.8	4		677	1550	2567	2.34133	1	desk	624.0775
EH	1	RUDIMENTARY	639.5	1695.2	2776.4	131.1	124.9	543.3	625.344	625.324	625.385	0.061	2	4	4	2	2	5			635.0	1668.1	639.5	1698.4	632.5	1723.1	616.1	1738.5	591.9	1728.6	4		647	1690	2717	2.44225	1	(rudi)mentary	625.3439
EY	1	CRAYON	613.2	1537.8	2057.1	57.2	143.6	355.3	627.987	627.947	628.116	0.169	21	0	0	0	8	1			612.0	1488.3	599.6	1694.5	553.2	1837.1	549.1	1880.4	599.1	1862.5	5		611	1605	2148	21.4428	1	crayon	627.9963
OW	1	HOME	629.7	1292.3	2582.2	281.1	270.8	524.3	629.937	629.93	630.2	0.27	62	4	1	2	0	0			585.9	888.1	549.7	818.8	507.6	770.4	484.5	718.1	437.8	713.5	5		576	872	2345	62.412	1	home	629.9949
EH	1	SEX	678.7	1641.8	2796.8	88.0	129.7	617.9	631.02	630.98	631.1	0.12	2	1	6	1	3	3			641.3	1634.8	682.5	1642.5	713.3	1644.9	717.9	1637.6	696.2	1691.8	4		705	1595	2292	2.16133	1	sex	631.0476
AY	1	TIED	955.7	1655.5	2684.2	361.8	465.8	472.9	631.94	631.941	632.281	0.34	41	1	4	2	3	0		s	784.8	1281.7	782.0	1296.9	774.5	1367.9	705.3	1629.1	560.7	1844.0	5		784	1281	2559	41.0023	1	tied	632.002
AE	1	BAG	684.3	1829.5	2911.6	45.8	82.2	490.3	633.041	632.941	633.241	0.3	3	1	6	2	1	0			691.0	1787.5	682.9	1832.5	672.4	1847.1	668.4	1844.9	667.3	1822.3	4		682	1804	2808	3.1621	1	bag	633.0319
OW	1	NO	593.8	1479.4	2406.9	83.8	98.5	467.5	634.079	634.031	634.421	0.39	63	0	0	0	4	0			609.8	1319.3	591.1	1146.9	553.5	1007.5	496.8	901.6	474.8	815.3	5		610	1306	2419	62.0004	1	no	634.1131
AY	1	RIDING	742.2	1384.8	2114.3	63.1	128.4	334.2	635.168	635.081	635.281	0.2	41	1	4	2	7	1			704.6	1212.8	735.8	1301.3	735.2	1477.9	673.6	1727.0	581.5	1880.0	5		739	1321	2068	41.1427	1	riding	635.1573
AE	1	SACKS	689.2	1811.5	2778.0	59.8	79.4	538.2	636.364	636.301	636.491	0.19	3	1	6	1	3	3			668.7	1801.5	690.4	1811.8	700.6	1831.6	696.9	1809.2	685.3	1824.9	4		693	1807	2703	3.1613	1	sacks	636.3738
EH	2	SEDIMENTARY	546.6	1539.0	2579.2	59.0	92.8	182.0	638.296	638.279	638.329	0.05	2	1	4	2	3	2			537.5	1530.3	546.6	1539.0	558.6	1547.5	561.6	1546.7	551.3	1533.1	5		565	1551	2596	2.14232	1	sedimentary	638.3054
EH	1	SEDIMENTARY	615.2	1706.4	2801.7	100.4	132.3	567.6	638.499	638.479	638.538	0.059	2	4	4	2	2	5			617.6	1697.2	614.5	1707.0	604.3	1706.4	585.5	1704.2	561.6	1698.3	4		633	1713	2728	2.44225	1	(sedi)mentary	638.5049
AY	1	MINOR	723.0	1245.2	1797.6	103.7	106.0	936.2	639.704	639.629	639.819	0.19	41	4	4	2	2	1			696.1	1149.1	714.9	1211.3	749.3	1375.1	720.6	1677.2	636.7	1594.8	6		753	1220	2572	41.44221	1	minor	639.6801
AA	1	MA	730.4	1217.4	1589.3	111.6	99.9	914.4	641.099	641.019	641.259	0.24	43	0	0	0	2	0			742.9	1213.4	731.7	1218.9	738.9	1228.9	750.4	1292.5	728.3	1397.5	6		776	1247	2841	43.0002	1	ma	641.126
AA	1	PA	737.1	1236.2	2734.6	96.5	85.9	588.1	641.542	641.449	641.729	0.28	43	0	0	0	1	0			741.2	1218.1	738.4	1237.4	730.2	1234.5	725.3	1233.3	742.5	1259.2	4		726	1220	2492	43.0001	1	pa	641.5305
AA	1	BARN	699.7	1164.6	2326.2	85.0	75.4	299.1	646.301	646.251	646.401	0.15	44	6	4	2	1	3			695.8	1157.5	699.8	1167.9	700.6	1189.7	696.6	1200.4	688.9	1210.9	5		698	1182	2335	44.6001	1	barn	646.3126
AO	1	HORSE	452.7	690.9	1914.4	99.5	48.9	135.1	647.58	647.52	647.701	0.181	64	6	4	2	0	3			453.5	687.0	453.0	692.8	466.7	741.6	482.8	818.5	490.5	922.4	6		516	652	2006	54.6	1	horse	647.5846
AY	1	SIDE	764.2	1351.3	2544.9	73.5	73.6	456.4	648.913	648.791	649.141	0.35	41	1	4	2	3	0		m	755.4	1342.9	763.7	1353.5	756.0	1393.6	693.8	1616.5	569.4	1862.3	5		764	1337	2583	41.1423	1	side	648.8881
AH	1	SUCKS	657.5	1173.2	2438.0	51.5	53.1	336.1	650.08	650.03	650.179	0.149	6	1	6	1	3	3			626.3	1218.0	659.2	1170.6	668.3	1185.5	663.4	1250.5	611.6	1322.4	5		665	1165	2428	6.1613	1	sucks	650.0875
EY	1	VAGUE	548.4	1863.3	2908.5	135.7	86.4	628.5	652.443	652.41	652.67	0.26	21	1	6	2	1	0			542.2	1933.3	505.9	1997.6	460.1	2009.5	460.9	2030.7	448.5	2059.3	4		535	1861	2663	21.16211	1	vague	652.4522
AY	1	MINER	743.5	1363.7	1732.1	165.9	184.0	1097.0	653.664	653.56	653.769	0.209	41	4	4	2	2	1			689.7	1132.2	715.9	1215.4	743.5	1363.7	723.1	1667.9	613.6	1591.4	6		777	1370	2511	41.44221	1	miner	653.6616
EH	1	MARY	586.7	1820.0	2396.5	81.3	98.4	659.7	654.78	654.74	654.859	0.119	2	6	4	2	2	1			583.7	1787.7	586.5	1822.7	584.0	1826.5	583.2	1806.2	581.4	1729.9	5		583	1829	2407	24.60021	1	Mary	654.7912
