ChuckO, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
OW	1	JONES	647.8	1216.4	2430.6	327.7	195.9	847.0	96.925	96.912	97.073	0.161	62	4	4	2	5	3			649.8	1235.7	590.3	1048.3	661.4	1149.4	552.5	1081.8	614.6	1006.3	5	
AY	1	I	543.1	1698.3	2495.8	60.2	156.8	361.0	97.208	97.183	97.292	0.109	41	0	0	0	0	0		m	542.6	1689.9	537.0	1713.3	524.4	1681.8	516.1	1461.8	471.9	1442.9	5	
AH	1	WAS	569.5	1304.1	2883.7	98.1	119.2	529.9	97.799	97.772	97.853	0.081	6	3	4	2	9	0			595.8	1265.3	567.4	1308.1	548.3	1376.5	515.9	1439.2	476.4	1433.2	4	
AY	1	HIGHSCHOOL	867.1	1505.1	2764.5	134.9	181.0	664.7	100.878	100.891	100.971	0.08	47	3	4	1	0	4		s	795.6	1651.8	728.9	1691.6	646.5	1768.2	571.1	1803.3	510.6	1791.3	4	
AY	1	I	594.2	1265.4	2615.7	116.0	127.6	304.2	101.159	101.151	101.232	0.081	41	0	0	0	0	0			584.6	1308.2	543.1	1381.6	489.3	1500.6	460.2	1603.0	459.9	1577.4	4	
AE	1	GRADUATED	591.5	1755.6	2770.9	56.2	155.8	462.4	101.338	101.312	101.391	0.079	3	2	5	2	8	2			578.1	1727.3	592.7	1762.9	589.0	1806.7	564.3	1826.7	512.2	1823.3	4	
UW	0	GRADUATED	428.4	1245.4	2080.1	44.2	162.7	259.3	101.445	101.422	101.491	0.069	72	0	0	0	5	2			407.3	1282.4	430.3	1241.7	444.6	1250.5	454.8	1295.2	466.9	1371.6	6	
EY	2	GRADUATED	501.3	1702.1	2387.2	76.0	199.7	183.3	101.508	101.491	101.561	0.07	21	1	4	1	0	1			501.1	1718.8	491.6	1798.7	475.8	1838.2	455.8	1857.9	435.4	1830.8	4	
ER	0	FROM	543.0	1358.1	1774.7	83.9	103.5	605.6	101.794	101.771	101.841	0.07	94	4	1	2	1	0			559.0	1375.1	542.4	1356.5	535.3	1341.4	543.4	1329.6	559.5	1315.1	5	
AH	1	MOTHER	705.3	1154.8	2854.6	127.6	109.2	574.0	109.664	109.641	109.711	0.07	6	3	3	2	2	1			730.1	1149.0	700.6	1154.7	627.1	1151.5	555.6	1159.4	495.0	1177.0	4	
AH	1	FROM	656.3	1276.9	2345.4	112.0	101.5	666.8	110.007	109.97	110.08	0.11	6	4	1	2	8	0			649.5	1253.0	655.7	1277.4	652.8	1285.8	631.2	1251.7	587.3	1226.1	5	
AO	1	BORN	531.6	797.0	1927.3	130.9	168.4	741.5	110.229	110.192	110.302	0.11	64	6	4	2	1	3			502.6	776.8	537.4	804.0	575.7	883.5	552.6	952.8	534.4	1033.5	6	
EH	1	AREA	552.5	1892.8	2771.3	116.9	189.5	619.5	110.848	110.821	110.901	0.08	2	6	4	2	0	2			541.4	1978.8	552.9	1887.5	555.4	1847.9	559.3	1800.4	558.8	1763.0	4	
AH	0	AREA	560.5	1862.2	2765.4	51.0	220.9	392.9	111.028	110.991	111.102	0.111	6	0	0	0	0	0			558.8	1879.8	560.7	1853.7	566.1	1798.0	590.7	1669.5	731.6	1892.8	4	
AA	1	FATHER	842.3	1360.5	2781.9	31.4	179.7	228.6	111.383	111.349	111.45	0.101	43	3	3	2	1	1			827.4	1302.1	842.7	1364.4	826.6	1407.2	749.7	1406.9	623.3	1363.9	5	
AA	1	ADOPTED	817.3	1547.8	2492.9	42.2	196.1	2006.0	111.843	111.78	111.969	0.189	5	1	1	1	3	4			679.6	1556.6	824.6	1547.3	829.7	1529.0	846.5	1489.8	808.5	1495.6	5	
AH	0	ADOPTED	477.6	1435.6	2431.3	66.0	519.2	733.9	112.076	112.059	112.109	0.05	6	1	4	2	3	0			471.6	1433.7	477.6	1435.6	488.5	1500.9	495.8	1555.4	501.4	1570.1	5	
AW	1	OUT	777.5	1611.2	3000.9	110.6	229.5	232.3	112.162	112.13	112.259	0.129	42	1	4	1	0	0			751.2	1606.7	800.7	1608.9	804.5	1578.5	793.1	1584.2	759.0	1583.7	4	
AA	1	ROCHESTER	798.6	1613.9	2984.6	72.0	192.8	282.6	112.46	112.42	112.539	0.119	5	2	5	1	7	2			785.5	1545.2	796.6	1615.9	750.1	1618.8	715.8	1650.3	634.9	1664.7	4	
EH	2	ROCHESTER	659.5	1643.6	2850.9	94.5	148.4	1561.0	112.683	112.65	112.749	0.099	2	3	4	1	5	4			628.8	1657.5	661.7	1643.5	674.6	1643.0	660.5	1635.2	588.9	1431.6	5	
AH	1	BUT	703.0	1390.7	2738.7	85.4	69.9	445.0	113.066	112.999	113.199	0.2	6	1	4	1	1	0			605.5	1301.5	707.8	1396.7	722.0	1481.0	716.4	1553.0	688.0	1594.7	5	
IH	1	HIS	471.8	1846.7	2852.1	56.1	559.4	930.5	113.43	113.4	113.49	0.09	1	3	4	2	0	0			472.1	1832.7	471.2	1846.8	467.0	1809.0	461.1	1793.3	455.3	1823.9	4	
AA	1	ADOPTED	801.6	1643.2	2903.3	49.2	209.2	364.9	114.013	113.97	114.099	0.129	5	1	1	1	3	4			727.5	1666.8	806.9	1637.2	813.8	1563.2	799.9	1506.5	732.1	1506.1	4	
EH	1	PARENTS	689.7	1711.4	2214.5	168.6	116.6	180.3	114.359	114.329	114.42	0.091	2	6	4	2	1	1			673.1	1717.4	695.5	1711.5	716.1	1713.2	686.6	1705.8	676.3	1684.3	6	
EY	1	THEY	507.9	1763.3	2810.0	111.7	340.9	630.0	114.666	114.65	114.8	0.15	22	0	0	0	3	0			497.8	1872.4	459.0	1988.1	447.4	2005.9	416.7	1742.4	416.0	1665.9	5	
AH	0	IN	501.8	1707.6	2589.7	71.0	294.5	1998.2	115.037	115.02	115.07	0.05	6	4	4	2	0	0			499.7	1703.0	501.8	1707.6	507.4	1703.6	526.5	1727.8	541.6	1738.2	5	
ER	1	HERKIMER	531.0	1412.4	1901.3	102.4	98.9	923.9	115.999	115.962	116.072	0.11	94	1	6	1	0	2			531.8	1412.2	531.9	1413.0	541.3	1414.8	564.0	1397.5	569.9	1370.0	5	
ER	0	HERKIMER	597.9	1502.1	1646.8	156.3	142.1	531.5	116.305	116.252	116.411	0.159	94	0	0	0	2	0			625.5	1462.9	597.9	1507.0	588.9	1501.2	607.8	1480.3	600.8	1434.8	6	
AE	1	THAT	662.4	1708.8	2982.4	98.2	112.2	1046.4	117.666	117.623	117.753	0.13	3	1	4	1	3	0			626.4	1704.1	666.2	1706.5	681.7	1667.3	651.8	1576.2	623.6	1471.1	5	
EY	1	WAY	554.4	1431.6	2643.2	77.3	184.0	1135.3	117.885	117.873	117.923	0.05	22	0	0	0	9	0			554.4	1431.6	547.2	1446.2	528.3	1464.8	517.5	1489.0	530.4	1532.6	5	
AY	1	I	728.4	1564.2	2483.1	121.2	92.8	497.4	121.491	121.504	121.584	0.08	41	0	0	0	0	0		s	703.4	1691.7	699.9	1724.3	654.9	1749.0	557.5	1573.6	462.8	1392.0	6	
OW	1	KNOW	624.1	1425.0	2473.1	44.4	108.4	671.8	121.654	121.614	121.983	0.369	63	0	0	0	4	0			632.7	1289.1	627.0	1199.8	592.2	1127.8	532.7	1079.0	481.2	944.7	5	
AY	1	MY	722.8	1515.5	2391.1	220.0	140.7	471.3	122.305	122.318	122.368	0.05	41	0	0	0	2	0		m	671.6	1549.9	638.9	1539.1	598.7	1522.3	543.9	1464.1	495.3	1405.9	6	
EY	1	GREAT	560.2	1689.7	2167.8	82.3	112.8	226.5	122.489	122.469	122.578	0.109	21	1	4	1	8	0			559.9	1692.3	528.9	1630.1	457.9	1270.6	414.0	983.4	392.1	971.4	6	
AE	1	GRANDPARENTS	581.2	1768.2	2708.0	97.1	196.7	435.2	122.772	122.739	122.839	0.1	33	4	1	2	8	5			569.4	1726.4	582.8	1771.0	591.4	1794.1	586.7	1789.1	578.1	1710.2	4	
EH	2	GRANDPARENTS	593.9	1736.4	2354.6	130.9	264.9	1159.8	123.005	122.938	123.138	0.2	2	6	4	2	1	1			566.7	1726.6	592.0	1732.2	561.1	1709.2	552.5	1690.4	564.1	1677.9	5	
EY	1	STRAIGHT	513.2	1866.8	2439.1	77.0	267.0	219.7	123.738	123.698	123.778	0.08	21	1	4	1	8	0			471.0	1732.6	490.9	1824.9	513.2	1866.8	517.5	1867.0	507.8	1870.2	4	
AO	1	OFF	706.8	1397.6	2600.4	80.9	145.3	273.1	123.845	123.808	123.918	0.11	53	3	2	1	0	0			681.3	1481.7	708.8	1387.7	726.3	1314.3	718.2	1258.4	695.6	1223.3	4	
OW	1	BOAT	562.8	1121.4	2562.5	107.6	88.5	158.6	124.161	124.139	124.298	0.159	62	1	4	1	1	0			581.4	1144.0	588.4	1160.6	576.9	1112.3	557.4	1028.4	523.6	942.5	5	
IH	1	ITALY	540.0	1828.9	2783.1	126.6	144.6	222.1	125.225	125.202	125.272	0.07	1	1	4	1	0	2			549.3	1831.7	539.2	1828.5	534.2	1823.3	530.0	1814.7	524.5	1816.5	4	
IY	0	ITALY	442.1	1901.7	2809.0	213.7	343.6	426.4	125.485	125.452	125.551	0.099	12	0	0	0	7	0			465.3	1830.3	441.0	1907.5	425.6	1959.5	445.5	2048.4	455.3	1995.2	4	
AY	1	MY	712.7	1491.6	2059.7	78.9	89.3	1813.3	126.397	126.403	126.453	0.05	41	0	0	0	2	0		s	690.4	1576.1	664.6	1607.6	619.7	1623.3	565.3	1566.2	523.8	1485.1	6	
AE	1	GRANDPARENTS	719.5	1828.9	2372.4	178.5	177.8	520.0	126.614	126.574	126.694	0.12	33	4	4	2	8	5			661.7	1730.4	723.0	1838.5	723.3	1911.4	716.7	1927.4	690.4	1815.9	5	
EH	2	GRANDPARENTS	645.5	1690.4	1971.3	84.5	118.3	201.0	126.84	126.793	126.934	0.141	2	6	4	2	1	1			581.5	1677.8	651.5	1689.8	677.4	1680.5	668.8	1681.7	648.5	1679.6	6	
AH	0	GRANDPARENTS	674.1	1668.4	1903.3	137.9	172.8	224.8	126.98	126.963	127.013	0.05	6	4	4	2	7	3			673.9	1663.4	674.1	1669.7	673.3	1679.3	666.1	1692.2	655.6	1698.1	6	
AA	1	ARE	729.8	1277.7	2070.8	49.6	103.5	2346.1	128.276	128.219	128.389	0.17	44	6	4	2	0	0			720.6	1295.2	731.8	1275.3	743.7	1280.7	767.5	1323.6	771.5	1407.5	6	
AH	0	BEEN	649.4	1691.2	2424.3	68.8	61.5	248.9	130.087	130.064	130.133	0.069	6	4	4	2	1	0			638.6	1674.5	650.2	1693.1	666.1	1709.8	676.7	1712.5	653.3	1712.0	5	
UW	1	UTICA	374.6	1682.6	2374.3	82.8	235.1	138.5	130.341	130.324	130.374	0.05	82	1	4	1	9	2			375.7	1693.0	374.6	1682.6	376.9	1696.6	379.0	1671.2	378.2	1579.5	6	
AH	0	UTICA	551.5	1461.3	2526.3	95.3	164.6	312.9	130.53	130.513	130.563	0.05	6	0	0	0	6	0			542.8	1470.4	551.5	1461.3	556.3	1446.1	552.2	1429.3	538.2	1412.1	5	
AY	1	LIFE	653.8	1196.6	1723.2	103.5	894.9	722.4	130.944	130.943	131.033	0.09	47	3	2	1	7	0			636.6	1436.3	597.6	1425.1	543.1	1294.1	503.4	1389.0	480.3	1517.9	6	
AY	1	I	608.6	1534.1	2479.8	80.2	60.8	168.0	131.148	131.134	131.203	0.069	41	0	0	0	0	0		s	608.6	1534.1	600.2	1587.3	581.6	1636.4	564.3	1669.1	550.1	1694.3	5	
EH	1	EVER	583.2	1406.6	2228.2	105.2	68.2	246.6	132.202	132.178	132.249	0.071	2	3	2	2	0	1			568.1	1407.1	583.4	1405.7	577.2	1393.6	565.1	1379.8	541.1	1357.4	5	
UW	1	MOVED	433.9	912.1	1862.3	159.8	296.2	384.0	132.522	132.499	132.568	0.069	72	3	2	2	2	3			450.3	923.2	432.5	910.4	429.1	927.5	448.0	981.1	436.0	1072.6	6	
AY	1	HIGHSCHOOL	795.6	1497.1	2600.7	107.9	178.0	274.1	139.841	139.826	139.937	0.111	47	3	4	1	0	4		s	784.8	1515.5	712.0	1591.1	617.8	1690.0	541.6	1721.1	452.5	1770.5	5	
AE	1	GRADUATED	610.1	1720.6	2414.2	56.2	161.5	123.3	142.557	142.517	142.638	0.121	3	2	5	2	8	2			568.6	1619.6	612.7	1728.3	598.9	1752.8	521.2	1761.1	459.4	1797.8	5	
AY	1	HIGHSCHOOL	691.0	1578.1	2506.5	69.3	103.5	257.3	142.843	142.838	142.947	0.109	47	3	4	1	0	4		s	689.9	1607.5	662.9	1616.1	607.7	1620.8	557.4	1613.7	523.1	1675.7	5	
ER	1	CURRENTLY	489.3	1349.4	1947.1	85.3	168.8	562.1	143.578	143.551	143.632	0.081	94	0	0	0	6	2			486.0	1338.3	491.1	1348.0	525.4	1367.0	547.2	1376.4	548.4	1367.6	6	
IY	0	CURRENTLY	483.3	1938.5	3000.8	170.1	506.5	415.8	143.782	143.752	143.841	0.089	12	0	0	0	8	0			497.2	1729.1	483.5	1955.7	483.7	2070.1	483.2	2097.5	471.9	1708.9	5	
OW	1	ENROLLED	476.7	1153.0	2501.8	277.5	236.3	381.5	143.959	143.942	144.011	0.069	62	5	4	2	7	3			472.4	1171.1	486.2	1106.9	506.5	1032.5	536.4	996.0	556.2	946.3	5	
AA	1	COLLEGE	758.2	1501.4	2536.7	75.7	151.0	200.2	144.294	144.271	144.341	0.07	5	5	4	2	6	1			748.1	1529.7	758.4	1490.2	760.5	1444.8	781.4	1411.1	793.7	1405.2	5	
IH	0	COLLEGE	465.5	1518.4	2802.3	47.0	190.8	346.3	144.488	144.471	144.521	0.05	1	2	5	2	7	0			470.6	1498.9	465.5	1518.4	456.4	1577.2	445.7	1624.8	425.5	1629.3	4	
AW	1	NOW	730.9	1572.5	2966.5	115.5	166.7	817.0	144.725	144.701	144.951	0.25	42	0	0	0	4	0			765.1	1515.9	692.5	1347.2	650.4	1242.0	607.0	1136.4	668.9	1092.8	4	
AE	1	GRADUATE	587.3	1784.8	2590.9	49.6	274.6	331.0	150.591	150.551	150.671	0.12	3	2	5	2	8	2			582.8	1698.5	586.7	1792.4	573.2	1804.2	560.1	1820.4	512.9	1790.4	4	
UW	0	GRADUATE	447.9	1194.4	2339.3	64.9	169.5	461.3	150.781	150.751	150.84	0.089	72	0	0	0	5	1			453.3	1288.7	447.2	1188.5	445.6	1171.5	460.0	1170.9	499.2	1251.8	6	
EY	2	GRADUATE	548.8	1543.8	2388.0	61.7	150.6	257.1	150.852	150.84	150.99	0.15	21	1	4	1	0	0			517.5	1581.9	469.5	1512.0	459.2	1301.4	430.7	1318.0	431.3	1447.3	6	
AW	1	ACCOUNTING	788.5	1652.5	2566.3	109.3	198.2	580.4	155.582	155.552	155.693	0.141	42	4	4	2	6	1			783.0	1662.5	847.7	1548.2	858.9	1431.8	927.8	1304.4	1030.4	1282.9	4	
AY	1	I	808.6	1434.9	2804.7	123.8	147.0	538.2	158.621	158.581	158.741	0.16	41	0	0	0	0	0		m	803.3	1424.5	804.4	1449.1	783.5	1518.2	725.4	1517.1	645.9	1494.7	4	
AH	1	LOVE	683.3	1205.7	2573.6	79.5	51.2	206.1	158.838	158.811	158.891	0.08	6	3	2	2	7	0			688.4	1189.3	681.8	1206.8	643.8	1221.2	583.3	1239.5	536.0	1260.0	5	
UW	1	SCHOOL	432.4	901.4	2567.6	64.1	100.6	494.5	164.256	164.233	164.303	0.07	72	5	4	2	6	0			417.4	922.6	435.1	897.6	447.8	888.6	457.4	884.5	461.0	869.5	5	
AY	1	TIME	742.7	1461.5	3175.6	76.3	88.6	1246.6	164.688	164.633	164.872	0.239	41	4	1	2	3	0		s	739.0	1465.2	735.1	1471.3	725.4	1518.0	708.3	1571.6	663.6	1564.7	4	
ER	1	WORK	513.7	1157.5	1824.0	111.7	125.4	795.2	165.332	165.305	165.386	0.081	94	1	6	1	9	0			514.7	1148.0	513.8	1156.9	511.0	1127.3	517.0	1131.9	529.2	1165.8	5	
AY	1	TIME	754.5	1464.5	2721.8	82.7	128.8	942.5	165.785	165.705	165.865	0.16	41	4	1	2	3	0		s	598.9	706.9	600.8	1177.3	754.5	1464.5	745.2	1510.6	715.0	1578.0	6	
AH	0	IT'S	506.0	1678.1	2650.6	164.0	126.2	268.4	167.613	167.58	167.68	0.1	6	1	4	1	0	3			501.8	1660.4	500.3	1680.6	474.1	1712.7	473.2	1683.6	468.4	1640.4	5	
EY	1	PAIN	625.9	1965.2	2497.5	161.3	204.9	285.9	167.987	167.92	168.059	0.139	21	4	4	2	1	0			551.4	1817.1	579.4	1878.6	623.8	1973.7	582.7	2046.6	568.9	2046.8	5	
AW	1	NOW	795.8	1632.9	3147.2	105.7	142.9	471.8	171.05	171.028	171.197	0.169	42	0	0	0	4	0			804.8	1597.3	802.3	1496.0	749.7	1328.1	721.0	1155.0	696.2	1537.8	4	
AA	1	OBVIOUSLY	743.9	1446.2	2984.5	79.5	220.7	167.4	173.045	173.018	173.098	0.08	5	1	1	2	0	5			740.6	1364.2	743.9	1455.3	733.9	1514.7	695.6	1533.2	658.1	1578.3	4	
ER	1	WORK	529.0	1268.9	1923.5	93.2	148.8	391.8	173.397	173.377	173.437	0.06	94	1	6	1	9	0			530.0	1232.5	528.0	1274.1	507.8	1328.3	495.0	1410.3	487.4	1449.2	6	
IH	1	HERE	469.9	2139.3	2713.6	128.2	228.8	310.2	173.547	173.517	173.607	0.09	14	6	4	2	0	0			541.1	2133.7	469.0	2136.0	465.7	2078.6	482.1	1943.4	516.2	1816.0	4	
EY	1	A	594.4	2058.1	2758.0	386.2	293.3	790.3	173.749	173.717	173.837	0.12	22	0	0	0	0	0			581.7	2035.0	584.3	2085.2	539.1	2147.8	533.0	2010.1	443.0	1520.7	5	
IY	1	C	461.4	1949.9	2589.9	229.1	322.5	500.9	173.948	173.918	174.007	0.089	12	0	0	0	3	0			629.8	1882.6	461.1	1962.3	457.6	2005.5	489.9	2028.1	615.0	2041.5	5	
EH	1	S	718.8	1723.3	2620.3	97.9	144.6	994.5	174.054	174.007	174.147	0.14	2	3	4	1	0	0			639.5	1789.0	726.4	1716.6	769.5	1664.0	758.3	1601.7	737.4	1584.8	5	
ER	1	WORK	479.9	1129.9	2031.8	64.9	97.9	231.1	176.227	176.2	176.28	0.08	94	1	6	1	9	0			485.3	1096.8	479.3	1134.8	473.0	1188.4	484.0	1268.7	509.8	1277.5	5	
AO	1	MORNING	619.5	1003.5	2186.5	108.6	286.9	374.3	176.49	176.46	176.549	0.089	64	6	4	2	2	4			562.2	994.8	623.1	1006.4	641.3	1035.6	641.4	1064.7	635.8	1120.5	6	
IH	1	SHIFTS	508.3	1642.0	2781.8	57.0	162.4	770.5	176.892	176.859	176.959	0.1	1	3	2	1	5	3			496.3	1645.7	509.6	1639.3	522.8	1596.2	532.0	1558.8	507.0	1494.4	5	
OW	1	GO	462.5	939.5	1902.3	111.3	279.3	549.6	178.345	178.33	178.41	0.08	63	0	0	0	6	0			463.5	941.0	476.3	991.0	466.6	1048.1	446.3	1112.2	421.1	1191.0	6	
AY	1	NIGHT	751.0	1482.3	2903.0	91.2	170.3	353.6	178.956	178.919	179.099	0.18	47	1	4	1	4	0			751.0	1481.4	740.3	1541.2	689.5	1710.6	579.6	1864.8	527.8	2029.1	4	
AO	1	SORTA	462.9	1128.9	2368.0	80.6	243.7	345.1	179.86	179.836	179.907	0.071	64	6	4	2	3	4			440.8	1238.9	465.3	1123.6	480.7	1120.3	505.4	1147.7	534.2	1202.1	6	
UH	1	HOOKEY	618.2	1099.8	2140.6	77.8	93.4	2136.7	180.599	180.576	180.646	0.07	7	1	6	1	0	1			616.3	1087.8	616.7	1101.7	591.2	1105.8	549.3	1111.4	498.7	1172.0	6	
IY	0	HOOKEY	407.2	2235.5	2895.6	121.2	135.9	349.6	180.799	180.736	180.926	0.19	12	0	0	0	6	0			404.1	2270.2	406.9	2227.2	394.0	2222.4	385.5	2156.1	462.6	2079.3	4	
AH	0	A	571.6	1878.6	2324.5	73.6	304.8	564.1	181.149	181.126	181.196	0.07	6	0	0	0	0	0			533.0	1892.6	580.7	1875.8	627.3	1862.4	669.2	1794.0	682.1	1700.5	5	
AA	1	LOT	730.4	1290.3	3079.9	62.9	110.7	221.4	181.387	181.357	181.446	0.089	5	1	4	1	7	0			712.6	1245.2	731.5	1294.1	737.0	1344.8	737.6	1384.5	715.2	1418.3	4	
AH	0	OF	546.6	1278.3	2026.6	90.8	229.5	859.7	181.496	181.476	181.536	0.06	6	3	2	2	0	0			527.1	1349.1	547.5	1268.8	549.2	1175.7	520.1	1075.7	489.0	985.0	6	
ER	1	WORK	505.7	1317.8	1962.9	138.1	110.4	534.0	181.669	181.646	181.716	0.07	94	1	6	1	9	0			518.5	1277.9	501.2	1328.3	481.3	1397.3	470.2	1490.3	464.6	1532.9	5	
UW	1	DO	493.1	1632.9	2862.0	101.8	359.6	355.1	181.944	181.937	182.037	0.1	73	0	0	0	3	0			492.6	1615.7	487.7	1615.0	484.4	1562.7	486.1	1608.8	490.5	1703.7	4	
AY	1	TIME	796.6	1637.2	2670.4	108.5	113.6	253.9	191.771	191.703	191.843	0.14	41	4	1	2	3	0		s	758.5	1587.3	786.9	1612.3	796.2	1639.8	763.5	1699.5	717.6	1780.6	4	
AO	1	OFF	763.8	1169.6	3128.7	61.3	255.6	235.4	191.986	191.923	192.112	0.189	53	3	2	1	0	0			745.2	1121.8	767.0	1173.0	783.4	1133.0	790.8	1210.4	752.3	1119.4	4	
EH	1	ANYTHING	771.4	1799.4	2242.1	123.3	207.3	1233.2	193.561	193.534	193.614	0.08	2	4	4	2	0	2			678.3	1588.4	771.3	1798.6	763.8	1781.0	746.0	1782.8	696.3	1544.8	6	
IY	0	ANYTHING	517.1	1910.2	2612.6	139.3	171.2	217.5	193.674	193.654	193.714	0.06	11	3	3	1	4	1			541.6	1897.9	513.9	1910.0	497.5	1907.8	487.8	1917.3	477.1	1952.3	5	
AW	1	OUTDOORS	670.4	1484.4	2247.9	191.4	282.0	1024.8	193.89	193.864	193.973	0.109	42	1	4	1	0	4			661.2	1494.7	704.9	1458.4	716.8	1378.5	669.8	1341.3	584.4	1334.3	5	
AO	1	OUTDOORS	514.7	1056.0	2447.9	93.4	146.2	176.9	194.103	194.063	194.183	0.12	64	6	4	2	3	3			480.0	1222.9	517.8	1038.2	528.0	930.4	540.2	936.7	550.7	1064.7	5	
AH	1	HUNTING	718.7	1185.5	1977.0	125.5	74.6	1643.1	195.015	194.988	195.068	0.08	6	4	4	2	0	4			698.3	1152.8	720.2	1189.6	723.0	1255.1	703.7	1347.0	648.6	1435.0	5	
AH	0	FISHING	605.1	1794.2	2588.2	161.4	221.6	240.5	195.584	195.567	195.618	0.051	6	4	4	2	5	0			598.8	1785.6	605.7	1794.2	600.9	1782.8	595.4	1767.5	592.8	1754.8	4	
EH	1	ANYTHING	744.3	1847.0	2591.3	233.4	435.9	1176.0	196.36	196.343	196.393	0.05	2	4	4	2	0	2			784.7	1884.1	744.3	1847.0	694.8	1818.3	694.2	1806.4	688.5	1811.6	5	
IY	0	ANYTHING	550.2	1930.9	2791.9	154.8	229.7	468.2	196.446	196.423	196.493	0.07	11	3	3	1	4	1			582.4	1952.7	542.3	1920.0	511.6	1856.6	551.6	1677.6	666.2	1880.4	4	
AA	1	NOT	823.9	1544.8	2787.4	98.7	157.6	782.3	196.869	196.843	196.922	0.079	5	1	4	1	4	0			811.9	1541.0	823.9	1545.6	819.9	1533.6	812.7	1542.0	792.9	1571.5	4	
AH	1	STUCK	618.9	1425.7	2230.7	72.4	277.8	661.6	197.109	197.082	197.162	0.08	6	1	6	1	3	0			541.1	1455.0	626.0	1420.8	685.4	1420.0	713.9	1421.7	706.7	1354.0	6	
AY	2	INSIDE	796.4	1695.2	2753.0	69.4	233.7	328.6	197.478	197.422	197.572	0.15	41	1	4	2	3	0		s	728.5	1629.3	795.5	1685.9	774.9	1713.9	751.6	1799.4	717.6	1795.8	4	
AY	1	I'M	769.3	1461.2	2244.2	96.7	175.4	444.8	197.634	197.613	197.672	0.059	41	4	1	2	0	0		m	759.1	1518.7	769.3	1461.2	765.0	1407.9	729.7	1359.1	655.5	1359.0	5	
AE	1	HAPPY	720.5	1778.9	2520.5	109.1	287.9	530.9	197.829	197.792	197.903	0.111	3	1	1	1	0	1			737.6	1830.7	717.6	1767.4	713.0	1673.8	717.1	1668.2	684.7	1670.5	5	
AH	1	COMING	675.7	1391.5	2676.2	79.9	186.6	786.4	199.235	199.208	199.288	0.08	6	4	1	2	6	1			603.8	1457.3	681.1	1387.4	732.2	1312.6	724.8	1246.8	656.1	1228.4	5	
IH	1	HERE	487.7	2052.9	2768.6	86.3	68.5	136.0	199.465	199.429	199.538	0.109	14	6	4	2	0	0			484.4	2051.7	488.9	2051.9	508.2	2040.9	515.4	1987.3	536.5	1921.1	4	
ER	1	WORKING	503.1	1264.5	3029.1	139.1	106.0	1397.1	199.805	199.778	199.859	0.081	94	1	6	1	9	1			527.6	1236.7	501.7	1267.3	500.2	1348.3	535.8	1418.5	590.5	1372.7	4	
AO	1	OFFICE	829.1	1190.3	3065.2	82.4	225.0	66.4	200.261	200.198	200.388	0.19	53	3	2	1	0	1			820.7	1259.4	830.4	1184.7	829.7	1173.7	826.1	1190.7	791.7	1202.1	4	
AH	0	OFFICE	476.3	1684.5	2623.2	55.5	311.1	920.0	200.519	200.479	200.598	0.119	6	3	4	1	1	0			470.1	1404.5	480.3	1703.9	501.7	1696.7	514.6	1644.9	545.5	1498.3	5	
AE	1	THAT'S	603.9	1667.7	2638.0	51.7	244.4	888.1	200.745	200.708	200.818	0.11	3	1	4	1	3	3			580.2	1578.5	605.3	1671.9	620.2	1676.7	628.2	1691.4	584.6	1684.4	5	
AO	1	TORTURE	505.7	1118.8	2320.6	142.1	100.3	194.3	202.149	202.122	202.202	0.08	64	6	4	2	3	4			492.0	1149.7	506.2	1117.8	507.4	1109.1	506.1	1146.5	501.8	1218.9	6	
ER	0	TORTURE	448.4	1512.9	1934.4	175.9	486.7	415.1	202.364	202.341	202.411	0.07	94	0	0	0	5	0			460.1	1562.8	445.0	1505.3	497.0	1492.1	413.3	1369.3	367.1	1255.3	5	
IY	1	ME	555.3	1889.2	2963.2	278.5	220.1	330.6	202.644	202.621	202.691	0.07	12	0	0	0	2	0			604.8	1897.8	547.5	1880.9	540.8	1841.7	568.6	1845.9	540.0	1814.7	4	
OW	1	KNOW	709.8	1428.1	2104.0	69.1	143.5	1115.3	206.608	206.555	206.766	0.211	63	0	0	0	4	0			697.5	1486.5	711.1	1322.4	722.1	1284.4	704.5	1147.5	687.4	1147.0	6	
IH	0	EXACTLY	489.3	2130.6	3680.1	161.3	267.2	1308.1	208.657	208.64	208.69	0.05	1	1	6	2	0	5			488.8	2095.2	489.3	2130.6	492.2	2166.6	491.1	2120.7	488.3	2068.1	3	
AE	1	EXACTLY	614.5	1730.2	2356.0	66.1	180.8	188.8	208.847	208.79	208.96	0.17	3	1	6	1	3	4			567.9	1718.4	614.5	1734.7	614.3	1789.2	575.6	1807.5	501.3	1853.2	5	
AY	1	KIND	702.3	1714.4	2263.6	56.3	330.0	318.3	210.648	210.618	210.678	0.06	41	4	4	2	6	3		m	672.9	1737.7	693.8	1714.4	702.3	1714.4	699.2	1718.5	687.6	1708.7	5	
